tarih,ürün_kodu,ürün_adi,kategori,fiyat,adet,toplam_satis,musteri_id,isim,cinsiyet,yas,sehir,harcama_miktari
08/04/2024,P024,Bilgisayar,Elektronik,320.53,12,3846.36,6132,Onuker,Erkek,21,İstanbul,3261.5
20/05/2023,P018,Telefon,Elektronik,569.51,18,10251.18,8120,Aytuna,Erkek,41,İstanbul,2276.74
19/06/2024,P063,Klima,Elektronik,209.61,19,3982.59,3314,Bican,Kadın,23,İstanbul,2142.68
07/11/2023,P097,Su Şişesi,Mutfak Ürünleri,650.69,3,1952.07,7596,Övün,Kadın,41,Gaziantep,167.81
19/04/2024,P010,Çanta,Giyim,1196.28,8,9570.24,3712,Aktemür,Erkek,28,Konya,1255.86
14/09/2023,P097,Su Şişesi,Mutfak Ürünleri,874.44,14,12242.16,5454,Karabaş,Erkek,40,Gaziantep,3072.86
15/04/2023,P018,Telefon,Elektronik,1141.94,16,18271.04,2629,Uluğbey,Erkek,43,Konya,3334.13
20/10/2023,P011,Kalem,Kırtasiye,989.67,13,12865.71,5225,Yankı,Erkek,18,Adana,1673.57
12/06/2024,P097,Su Şişesi,Mutfak Ürünleri,630.14,3,1890.42,9717,Apaydın,Kadın,61,Adana,4218.06
07/10/2023,P032,Mouse,Elektronik,674.02,12,8088.24,1664,Sebattin,Kadın,33,Bursa,919.09
06/07/2023,P024,Bilgisayar,Elektronik,1117.63,15,16764.45,5869,Amre,Erkek,61,Gaziantep,2573.97
17/06/2023,P024,Bilgisayar,Elektronik,1321.88,4,5287.52,3954,Belgizar,Erkek,42,Konya,2105.36
24/07/2024,P011,Kalem,Kırtasiye,966.91,13,12569.83,5252,Onursu,Kadın,52,Bursa,4131.59
09/09/2024,P010,Çanta,Giyim,616.69,15,9250.35,2045,Özkutlu,Kadın,59,Adana,4014.35
27/07/2024,P063,Klima,Elektronik,83.14,3,249.42,7073,Çamok,Kadın,46,Adana,3090.22
23/01/2024,P032,Mouse,Elektronik,327.67,1,327.67,5973,Serhatmehmet,Kadın,58,İstanbul,3862.42
27/11/2023,P082,Defter,Kırtasiye,877.77,6,5266.62,9140,Abdurrahman,Erkek,59,Ankara,2827.7
22/02/2024,P018,Telefon,Elektronik,36.41,16,582.56,6824,Kürşad,Erkek,22,Antalya,1032.23
30/12/2022,P032,Mouse,Elektronik,635.07,16,10161.12,8438,Günver,Erkek,26,Konya,2167.47
26/11/2023,P010,Çanta,Giyim,90.39,2,180.78,1728,Özkent,Erkek,42,Adana,750.02
01/04/2024,P097,Su Şişesi,Mutfak Ürünleri,1254.6,18,22582.8,2813,Asiman,Erkek,61,Bursa,2594.31
19/11/2022,P011,Kalem,Kırtasiye,412.67,19,7840.73,2672,Gürten,Erkek,42,Konya,2048.72
12/08/2024,P082,Defter,Kırtasiye,662.47,4,2649.88,8592,Permun,Erkek,20,Bursa,2187.88
09/12/2023,P010,Çanta,Giyim,349.01,15,5235.15,3867,Söyler,Kadın,65,İstanbul,690.36
08/05/2024,P063,Klima,Elektronik,548.05,13,7124.65,9542,Uğan,Kadın,51,Konya,2462.74
19/12/2023,P024,Bilgisayar,Elektronik,253.92,12,3047.04,8608,Öktürk,Kadın,28,Gaziantep,910.29
24/06/2024,P037,Fırın,Ev Aletleri,390.7,11,4297.7,7852,Jaruthip,Erkek,42,İstanbul,3924.39
27/08/2023,P024,Bilgisayar,Elektronik,1308.47,12,15701.64,3821,Özbay,Kadın,66,Bursa,3355.97
10/12/2022,P010,Çanta,Giyim,1190.93,19,22627.67,8172,Esengün,Erkek,66,Antalya,2644.75
06/03/2024,P087,Kulaklık,Elektronik,112.76,7,789.32,2459,Aşir,Erkek,29,Gaziantep,2929.76
29/11/2022,P018,Telefon,Elektronik,233.52,8,1868.16,6790,Fenni,Erkek,28,Adana,4995.06
16/06/2023,P097,Su Şişesi,Mutfak Ürünleri,78.92,4,315.68,3195,Oliver,Erkek,25,İstanbul,3078.15
14/08/2023,P010,Çanta,Giyim,702.29,15,10534.35,5086,Taşar,Kadın,67,Ankara,1213.63
02/06/2023,P063,Klima,Elektronik,22.28,1,22.28,8772,Boynak,Kadın,44,Bursa,1208.66
20/08/2023,P018,Telefon,Elektronik,195.27,18,3514.86,6855,Özay,Kadın,18,Antalya,2355.21
03/10/2023,P037,Fırın,Ev Aletleri,915.38,3,2746.14,3645,Şelâle,Erkek,28,Konya,171.74
06/09/2024,P010,Çanta,Giyim,1294.6,13,16829.8,5758,Kibar,Erkek,39,İzmir,335.63
05/11/2023,P011,Kalem,Kırtasiye,915.21,13,11897.73,9258,Gülağa,Erkek,67,Konya,1211.63
13/09/2024,P087,Kulaklık,Elektronik,247.09,13,3212.17,7948,Mazlum,Kadın,38,Konya,4031.3
20/12/2022,P032,Mouse,Elektronik,244.27,6,1465.62,9502,Aylil,Erkek,27,İzmir,3214.87
06/10/2024,P011,Kalem,Kırtasiye,1244.43,12,14933.16,6050,Göksev,Erkek,55,Konya,3391.56
27/01/2024,P037,Fırın,Ev Aletleri,1127.29,18,20291.22,6817,Münif,Kadın,23,İstanbul,1385.2
13/03/2023,P011,Kalem,Kırtasiye,1467.58,15,22013.7,4691,Rengül,Kadın,41,Adana,2130.31
18/06/2023,P018,Telefon,Elektronik,1492.29,5,7461.45,2284,Mishat,Kadın,61,Ankara,4842.91
03/10/2024,P063,Klima,Elektronik,416.61,10,4166.1,4835,Özlü,Erkek,69,Konya,3800.07
11/03/2023,P087,Kulaklık,Elektronik,874.1,19,16607.9,7480,Temuçin,Erkek,48,İzmir,2501.32
03/12/2022,P024,Bilgisayar,Elektronik,749.77,3,2249.31,3061,Denizalp,Erkek,29,Gaziantep,657.62
06/10/2024,P010,Çanta,Giyim,1222.94,8,9783.52,4189,Niyazi,Erkek,24,Ankara,2308.73
12/07/2024,P024,Bilgisayar,Elektronik,296.72,4,1186.88,4113,Peren,Erkek,40,Gaziantep,3328.34
04/04/2024,P011,Kalem,Kırtasiye,1430.34,17,24315.78,7729,Üsame,Erkek,30,Antalya,684.23
27/08/2024,P082,Defter,Kırtasiye,1047.14,1,1047.14,1034,Odkanlı,Erkek,39,İstanbul,3117.82
17/05/2024,P097,Su Şişesi,Mutfak Ürünleri,1494.25,17,25402.25,1116,Talibe,Erkek,29,İstanbul,622.03
01/11/2024,P097,Su Şişesi,Mutfak Ürünleri,132.72,16,2123.52,5562,Fehmiye,Erkek,45,Ankara,1684.23
29/08/2024,P010,Çanta,Giyim,72.48,18,1304.64,6865,Sevdinar,Kadın,37,İstanbul,2341.27
05/05/2024,P037,Fırın,Ev Aletleri,1369.44,13,17802.72,7401,Akdurmuş,Kadın,59,Antalya,2186.18
25/04/2024,P018,Telefon,Elektronik,1483.23,1,1483.23,5349,Tüzeer,Erkek,40,İzmir,4688.51
18/05/2023,P011,Kalem,Kırtasiye,1065.27,2,2130.54,4909,Sözer,Kadın,55,Antalya,2545.85
13/06/2023,P024,Bilgisayar,Elektronik,610.85,5,3054.25,2627,Uçan,Erkek,58,Gaziantep,2013.66
10/08/2024,P082,Defter,Kırtasiye,1240.99,13,16132.87,1461,İvecen,Kadın,41,Gaziantep,2587.81
23/10/2024,P063,Klima,Elektronik,947.58,13,12318.54,7892,Günden,Kadın,62,Gaziantep,3002.07
09/01/2024,P032,Mouse,Elektronik,490.07,10,4900.7,3220,Tuğçe,Erkek,25,Antalya,1834.96
20/01/2023,P018,Telefon,Elektronik,874.59,19,16617.21,5250,Efil,Erkek,27,Antalya,2682.0
19/06/2024,P011,Kalem,Kırtasiye,326.68,19,6206.92,1586,Macide,Kadın,44,Adana,453.75
17/03/2023,P018,Telefon,Elektronik,864.43,15,12966.45,2606,Nalân,Erkek,39,Bursa,3265.01
13/11/2022,P082,Defter,Kırtasiye,1380.8,4,5523.2,5068,Omaca,Erkek,39,Bursa,2909.14
11/07/2023,P037,Fırın,Ev Aletleri,1151.25,3,3453.75,1949,Nas,Kadın,51,Bursa,3087.67
20/04/2024,P010,Çanta,Giyim,241,2,482.0,5922,Sücaettin,Erkek,38,Gaziantep,4128.88
07/02/2024,P011,Kalem,Kırtasiye,407.98,18,7343.64,5060,İmam,Erkek,44,Antalya,940.63
23/05/2024,P063,Klima,Elektronik,79.63,16,1274.08,3394,Şabettin,Kadın,32,Konya,979.78
04/09/2023,P011,Kalem,Kırtasiye,739.15,19,14043.85,9800,Sırriye,Erkek,42,İstanbul,2252.21
30/09/2024,P010,Çanta,Giyim,477.13,3,1431.39,9211,Özaslan,Erkek,22,İstanbul,4751.53
02/02/2024,P082,Defter,Kırtasiye,46.96,2,93.92,2947,Permun,Erkek,33,Adana,3900.5
28/10/2023,P082,Defter,Kırtasiye,570.67,2,1141.34,4104,Oliver,Erkek,41,Antalya,705.76
12/01/2023,P063,Klima,Elektronik,871.92,15,13078.8,3877,Vargın,Kadın,51,Adana,4716.87
29/10/2024,P032,Mouse,Elektronik,1203.24,8,9625.92,8221,Ünübol,Kadın,56,Adana,3779.17
25/01/2024,P037,Fırın,Ev Aletleri,247.75,3,743.25,5439,Kızıl,Erkek,23,Adana,2716.6
12/05/2024,P063,Klima,Elektronik,1063.6,18,19144.8,9116,Boğatimur,Erkek,39,Ankara,267.45
31/01/2023,P087,Kulaklık,Elektronik,1030.64,11,11337.04,5181,Asiman,Kadın,20,Adana,4523.89
24/11/2022,P037,Fırın,Ev Aletleri,366.4,3,7520.75939059395,4734,Cindoruk,Erkek,40,Adana,848.63
09/10/2024,P037,Fırın,Ev Aletleri,1189.61,2,2379.22,6312,Vezat,Kadın,52,İzmir,3653.69
18/03/2023,P082,Defter,Kırtasiye,872.43,3,2617.29,9553,Koşukhan,Erkek,62,Gaziantep,2816.44
30/08/2024,P032,Mouse,Elektronik,587.05,8,4696.4,6272,Yeneral,Kadın,51,Ankara,4055.82
12/05/2023,P037,Fırın,Ev Aletleri,701.77,10,7017.7,1763,Ahsen,Kadın,46,İstanbul,3776.61
02/04/2024,P032,Mouse,Elektronik,699.65,19,13293.35,5487,Tatu,Erkek,62,Adana,3000.82
08/02/2024,P018,Telefon,Elektronik,1098.93,19,20879.67,6827,Çıvgın,Erkek,19,Antalya,1663.6
13/07/2023,P063,Klima,Elektronik,1215.03,2,2430.06,3095,Tuğçe,Erkek,46,Antalya,1568.2
22/05/2023,P010,Çanta,Giyim,456.57,16,7305.12,4342,Giz,Kadın,46,Ankara,4478.54
27/07/2023,P037,Fırın,Ev Aletleri,610.22,3,1830.66,9743,Sarya,Erkek,65,İstanbul,4270.54
12/02/2023,P032,Mouse,Elektronik,417.83,17,7103.11,8649,Karakucak,Erkek,47,Antalya,626.64
08/10/2024,P082,Defter,Kırtasiye,341.93,10,3419.3,5109,Mukbile,Erkek,20,Konya,4111.46
23/08/2024,P024,Bilgisayar,Elektronik,137.91,5,689.55,7115,Ağbegim,Erkek,64,Ankara,3363.0
06/06/2024,P087,Kulaklık,Elektronik,508.58,6,3051.48,3902,Candeniz,Erkek,61,Konya,867.2
15/09/2024,P011,Kalem,Kırtasiye,1391.62,14,19482.68,7562,Ömür,Kadın,22,İstanbul,606.31
30/04/2024,P097,Su Şişesi,Mutfak Ürünleri,227.25,7,1590.75,6403,Eriş,Erkek,53,İstanbul,4474.72
19/03/2024,P097,Su Şişesi,Mutfak Ürünleri,1291.53,8,10332.24,6276,Eyyüp,Kadın,18,İzmir,4998.68
13/05/2024,P097,Su Şişesi,Mutfak Ürünleri,920.6,5,4603.0,1034,Odkanlı,Erkek,39,İstanbul,3117.82
20/04/2024,P082,Defter,Kırtasiye,948.89,12,11386.68,3900,Yayak,Erkek,27,İzmir,1146.78
14/02/2024,P087,Kulaklık,Elektronik,962.12,18,17318.16,5927,Minibe,Erkek,44,Antalya,1608.9
02/04/2023,P018,Telefon,Elektronik,1376.1,5,6880.5,6575,Aysema,Erkek,46,Bursa,4566.67
28/09/2023,P082,Defter,Kırtasiye,692.67,9,6234.03,9098,Şuayp,Kadın,59,Bursa,2273.12
18/12/2022,P097,Su Şişesi,Mutfak Ürünleri,44.03,6,264.18,1641,Taçnur,Erkek,42,İstanbul,3415.36
05/02/2024,P018,Telefon,Elektronik,718.47,17,12213.99,4303,Ulu,Kadın,56,İzmir,4708.38
11/12/2022,P010,Çanta,Giyim,637.87,16,10205.92,4288,Nurkan,Kadın,46,Gaziantep,3818.64
16/04/2023,P010,Çanta,Giyim,354.95,16,5679.2,9435,Dincer,Erkek,44,Antalya,1203.47
04/03/2024,P032,Mouse,Elektronik,951.56,14,13321.84,9881,Nirgül,Kadın,24,Konya,1646.97
26/06/2024,P018,Telefon,Elektronik,1157.74,9,10419.66,5824,Cindoruk,Kadın,54,İstanbul,2729.46
06/09/2024,P082,Defter,Kırtasiye,1387.15,10,13871.5,4921,Aydınbey,Erkek,38,Gaziantep,4094.12
13/08/2023,P011,Kalem,Kırtasiye,1118.9,16,17902.4,8628,Yekda,Erkek,35,Adana,2114.08
13/06/2023,P018,Telefon,Elektronik,403.15,9,3628.35,9508,Paker,Erkek,39,Gaziantep,2816.55
27/10/2024,P087,Kulaklık,Elektronik,1321.32,3,3963.96,7233,Evrimer,Erkek,60,İstanbul,3467.44
11/03/2023,P063,Klima,Elektronik,542.77,1,542.77,5676,Süheyda,Kadın,31,Ankara,4347.42
03/04/2024,P011,Kalem,Kırtasiye,1071.3,19,20354.7,7521,Aksöğüt,Kadın,34,Bursa,465.71
02/03/2024,P010,Çanta,Giyim,942.83,9,7520.75939059395,7434,İsmet,Kadın,41,İzmir,734.96
25/11/2022,P037,Fırın,Ev Aletleri,115.95,12,1391.4,9137,Seyithan,Erkek,18,Konya,2468.02
15/07/2024,P011,Kalem,Kırtasiye,1387.91,2,2775.82,4762,Apaydın,Kadın,18,Ankara,3974.79
13/09/2024,P063,Klima,Elektronik,222.87,7,1560.09,1470,Ermutlu,Erkek,43,Adana,4664.57
09/08/2023,P087,Kulaklık,Elektronik,1348.43,2,2696.86,2646,Çeviköz,Erkek,52,Antalya,1180.23
06/06/2024,P032,Mouse,Elektronik,1072.2,18,19299.6,3415,Vecide,Kadın,40,Bursa,1430.53
13/01/2023,P032,Mouse,Elektronik,474.81,17,8071.77,8998,Beyhatun,Kadın,24,Gaziantep,306.64
24/05/2024,P082,Defter,Kırtasiye,88.54,2,177.08,7390,Öryürek,Kadın,48,Antalya,3702.97
05/04/2024,P010,Çanta,Giyim,1172.44,11,12896.84,3933,Karakucak,Kadın,20,Konya,361.41
19/03/2024,P032,Mouse,Elektronik,1435.73,2,2871.46,9692,Ümmahan,Erkek,61,İstanbul,3510.18
14/11/2023,P011,Kalem,Kırtasiye,896.58,14,12552.12,9128,Duha,Erkek,63,Ankara,4293.64
08/01/2023,P037,Fırın,Ev Aletleri,1052.7,4,4210.8,2516,Bilay,Kadın,43,Adana,361.53
17/02/2023,P032,Mouse,Elektronik,232.55,11,2558.05,9127,Tuyuğ,Kadın,30,Bursa,4921.41
27/05/2023,P018,Telefon,Elektronik,572.32,4,2289.28,8289,Çelikyürek,Kadın,48,Bursa,1993.47
26/08/2024,P082,Defter,Kırtasiye,54.62,19,1037.78,7265,Ünsever,Kadın,48,Konya,1427.12
02/10/2023,P018,Telefon,Elektronik,38.85,10,388.5,8007,Ayşan,Kadın,46,İzmir,1126.94
12/11/2023,P097,Su Şişesi,Mutfak Ürünleri,1273.58,6,7641.48,9372,Tanpınar,Kadın,52,İzmir,2709.53
12/01/2024,P032,Mouse,Elektronik,1031.03,6,6186.18,6128,Aysevim,Erkek,36,Gaziantep,1199.01
21/04/2024,P011,Kalem,Kırtasiye,1480.1,5,7400.5,3834,Serda,Kadın,36,Antalya,1431.83
11/12/2023,P018,Telefon,Elektronik,260.7,11,2867.7,9962,İdiris,Erkek,21,Bursa,4061.59
24/02/2023,P011,Kalem,Kırtasiye,690.1,3,2070.3,8042,Ticen,Kadın,48,Antalya,1643.1
17/05/2023,P032,Mouse,Elektronik,1299.52,12,15594.24,6671,Minibe,Erkek,59,Bursa,4095.91
30/11/2023,P082,Defter,Kırtasiye,1092.5,11,12017.5,8443,Ulu,Kadın,36,Konya,3996.89
16/02/2024,P087,Kulaklık,Elektronik,1174.27,11,12916.97,4500,Güngördü,Erkek,38,İzmir,4243.03
24/01/2024,P018,Telefon,Elektronik,147.27,3,7520.75939059395,2501,Erkılıç,Erkek,41,Konya,548.15
02/02/2024,P037,Fırın,Ev Aletleri,772.03,5,3860.15,2672,Gürten,Erkek,42,Konya,2048.72
07/10/2024,P032,Mouse,Elektronik,674.62,10,6746.2,8937,Gürsal,Kadın,39,Ankara,3513.64
09/09/2024,P097,Su Şişesi,Mutfak Ürünleri,143.32,14,2006.48,5978,Yeşil,Erkek,22,İzmir,2830.11
17/03/2023,P037,Fırın,Ev Aletleri,1018.45,1,1018.45,9333,Fehim,Kadın,34,Adana,2791.95
01/09/2024,P082,Defter,Kırtasiye,1386.06,6,8316.36,3326,Zerafet,Erkek,44,Gaziantep,2765.7
11/11/2022,P063,Klima,Elektronik,937,7,6559.0,5125,Hasbek,Kadın,52,Bursa,645.4
09/02/2023,P024,Bilgisayar,Elektronik,1373.11,3,4119.33,5944,Öngen,Kadın,50,Bursa,3715.9
07/02/2023,P097,Su Şişesi,Mutfak Ürünleri,305.36,12,3664.32,3647,Suphi,Kadın,25,İzmir,371.91
07/12/2022,P037,Fırın,Ev Aletleri,1012.65,14,14177.1,1108,Benice,Erkek,31,Antalya,3553.6
30/10/2024,P082,Defter,Kırtasiye,688.82,10,7520.75939059395,1906,Sami,Kadın,54,İstanbul,2094.14
27/11/2023,P063,Klima,Elektronik,233.86,9,2104.74,1707,Savni,Erkek,37,İzmir,4792.89
27/12/2022,P024,Bilgisayar,Elektronik,1191.3,16,19060.8,6646,Ezgin,Erkek,61,Ankara,3774.06
21/07/2024,P063,Klima,Elektronik,828.02,7,7520.75939059395,1327,Beyler,Kadın,28,İzmir,1554.63
10/07/2024,P032,Mouse,Elektronik,320.87,4,1283.48,7318,Ayşenur,Erkek,20,İzmir,2708.12
22/06/2023,P018,Telefon,Elektronik,744.78,19,14150.82,3779,Şanlı,Erkek,33,Adana,384.95
25/11/2022,P063,Klima,Elektronik,453.31,17,7706.27,2655,Metinkaya,Kadın,67,Gaziantep,2305.2
21/12/2023,P018,Telefon,Elektronik,362.57,6,2175.42,1173,Gilman,Kadın,34,Adana,4456.76
30/05/2024,P097,Su Şişesi,Mutfak Ürünleri,1297.88,13,7520.75939059395,9730,Baba,Kadın,31,Adana,1639.87
20/11/2023,P037,Fırın,Ev Aletleri,577.22,16,9235.52,1752,Çelikkan,Erkek,64,Adana,997.89
03/06/2024,P032,Mouse,Elektronik,1394.44,9,12549.96,5073,Şefi,Erkek,30,Gaziantep,4400.45
08/04/2024,P082,Defter,Kırtasiye,1227.91,4,4911.64,1957,Ayşeana,Erkek,45,Adana,890.72
02/10/2024,P097,Su Şişesi,Mutfak Ürünleri,450.47,15,6757.05,2043,Hurşide,Kadın,48,Bursa,4410.52
15/09/2024,P011,Kalem,Kırtasiye,469.06,4,1876.24,3793,Şayan,Kadın,41,Antalya,2729.55
01/11/2024,P011,Kalem,Kırtasiye,240.2,2,480.4,1795,Necilal,Erkek,35,Antalya,3326.03
12/12/2023,P010,Çanta,Giyim,620.88,16,9934.08,1177,Yosma,Kadın,37,İstanbul,679.33
01/11/2024,P087,Kulaklık,Elektronik,1471.83,10,14718.3,6694,Müveddet,Erkek,69,Gaziantep,4727.61
04/01/2024,P097,Su Şişesi,Mutfak Ürünleri,29.73,8,237.84,8955,Buyrukhan,Kadın,31,Bursa,4722.24
04/07/2024,P011,Kalem,Kırtasiye,514.32,1,514.32,2890,Siti,Kadın,38,Gaziantep,4467.96
19/10/2023,P018,Telefon,Elektronik,965.26,4,3861.04,1750,Neptün,Erkek,26,Gaziantep,1334.89
08/05/2023,P018,Telefon,Elektronik,278.71,16,4459.36,5480,Sunel,Erkek,48,İstanbul,4055.77
24/07/2023,P082,Defter,Kırtasiye,139.55,6,7520.75939059395,8972,İmrihan,Erkek,55,Konya,3788.81
24/09/2023,P063,Klima,Elektronik,987.66,10,9876.6,7852,Jaruthip,Erkek,42,İstanbul,3924.39
18/12/2022,P024,Bilgisayar,Elektronik,986.04,19,18734.76,7293,Yurdaser,Kadın,52,Bursa,1618.27
17/01/2023,P087,Kulaklık,Elektronik,127.38,5,636.9,3872,Dilara,Kadın,20,Ankara,1048.78
04/03/2023,P087,Kulaklık,Elektronik,1122.85,11,12351.35,7820,Suphi,Erkek,69,Gaziantep,2033.0
20/03/2024,P011,Kalem,Kırtasiye,206.09,1,206.09,6831,Eyyüp,Erkek,65,Konya,4755.17
15/12/2022,P037,Fırın,Ev Aletleri,927.1,5,4635.5,9146,Özokçu,Erkek,43,Gaziantep,1421.01
30/11/2022,P010,Çanta,Giyim,1276.18,3,3828.54,2644,Rezin,Kadın,22,İstanbul,4822.08
13/05/2023,P032,Mouse,Elektronik,689.82,16,11037.12,5941,Şehamet,Erkek,66,Adana,1962.85
22/05/2024,P011,Kalem,Kırtasiye,20.46,3,61.38,6619,Özsözlü,Erkek,19,Adana,675.35
28/04/2023,P097,Su Şişesi,Mutfak Ürünleri,691.79,18,12452.22,7433,İsra,Kadın,40,İstanbul,821.15
10/08/2024,P018,Telefon,Elektronik,1109.1,10,11091.0,7292,Adak,Erkek,42,İstanbul,4802.67
27/08/2023,P097,Su Şişesi,Mutfak Ürünleri,845.05,17,14365.85,3836,Gülfeza,Erkek,32,İstanbul,2618.21
02/11/2023,P097,Su Şişesi,Mutfak Ürünleri,102.35,8,818.8,3393,Özgün,Erkek,36,Konya,4060.86
28/02/2023,P037,Fırın,Ev Aletleri,855.74,17,14547.58,1714,Habibe,Kadın,46,Antalya,1832.18
08/03/2023,P011,Kalem,Kırtasiye,143.55,11,7520.75939059395,1966,Ramadan,Erkek,28,Bursa,4163.75
28/01/2024,P010,Çanta,Giyim,885.44,11,9739.84,6460,Erkinel,Erkek,19,İstanbul,3177.38
12/05/2023,P032,Mouse,Elektronik,1197.51,19,22752.69,9449,Salimet,Erkek,33,Ankara,3434.48
18/10/2024,P032,Mouse,Elektronik,586.66,8,4693.28,7967,Elvan,Erkek,22,Antalya,2457.47
01/11/2024,P010,Çanta,Giyim,615.61,15,9234.15,9185,Gülağa,Erkek,62,Konya,4270.99
03/03/2024,P037,Fırın,Ev Aletleri,1145.88,18,7520.75939059395,6419,Atasagun,Erkek,36,İzmir,1554.68
13/04/2023,P082,Defter,Kırtasiye,138.71,7,970.97,7417,Delil,Kadın,66,Adana,4160.59
24/06/2024,P082,Defter,Kırtasiye,341.5,17,5805.5,9886,Gülter,Erkek,21,Antalya,1313.57
02/09/2024,P082,Defter,Kırtasiye,1238.59,19,23533.21,9724,Tonguç,Erkek,41,Bursa,2536.2
28/04/2024,P018,Telefon,Elektronik,1187.52,5,5937.6,3224,Özsözlü,Erkek,69,Adana,4027.74
22/06/2023,P063,Klima,Elektronik,517.29,2,1034.58,3398,Gelengül,Erkek,47,İzmir,504.81
18/03/2023,P024,Bilgisayar,Elektronik,1372,2,2744.0,6185,Doğanşah,Kadın,35,Gaziantep,2764.43
21/01/2023,P024,Bilgisayar,Elektronik,495.06,12,5940.72,6006,Yoruç,Erkek,40,Bursa,101.68
14/10/2023,P063,Klima,Elektronik,856.64,1,856.64,8827,Yalgın,Kadın,23,Konya,2838.78
09/12/2023,P010,Çanta,Giyim,1317.88,17,7520.75939059395,9235,Delil,Erkek,24,Konya,3048.86
08/05/2023,P032,Mouse,Elektronik,408.97,3,1226.91,9008,Eriş,Erkek,56,Adana,329.48
25/03/2024,P018,Telefon,Elektronik,1134.74,3,7520.75939059395,4236,Cebesoy,Kadın,20,Ankara,4264.92
10/10/2024,P082,Defter,Kırtasiye,1218.96,4,4875.84,1601,Özpetek,Kadın,18,Konya,387.98
17/03/2023,P087,Kulaklık,Elektronik,1447.27,17,24603.59,1759,Torhan,Kadın,56,Gaziantep,3420.61
27/05/2024,P063,Klima,Elektronik,700.7,17,11911.9,8128,Abuzar,Kadın,66,Adana,4840.34
23/09/2023,P010,Çanta,Giyim,1469.32,15,22039.8,9927,Koldan,Erkek,51,Konya,3606.27
16/12/2023,P032,Mouse,Elektronik,969.58,9,7520.75939059395,7081,Maşide,Kadın,43,Adana,1436.22
21/06/2024,P097,Su Şişesi,Mutfak Ürünleri,1305.59,19,24806.21,9088,Giz,Kadın,57,Antalya,2008.33
10/09/2024,P018,Telefon,Elektronik,1338.46,14,18738.44,8460,Abdülkerim,Erkek,34,Adana,3795.38
30/07/2023,P037,Fırın,Ev Aletleri,1030.63,19,19581.97,5350,Kerime,Kadın,55,Konya,3329.32
24/01/2023,P024,Bilgisayar,Elektronik,969.3,10,9693.0,7950,Yadigar,Erkek,66,Gaziantep,1216.77
16/06/2024,P011,Kalem,Kırtasiye,908.45,13,11809.85,4429,Salurbay,Kadın,41,Gaziantep,2073.86
03/12/2023,P011,Kalem,Kırtasiye,90.59,3,271.77,6575,Aysema,Erkek,46,Bursa,4566.67
16/11/2023,P024,Bilgisayar,Elektronik,1252.61,6,7515.66,8590,Güçlüer,Erkek,64,Ankara,3337.27
17/02/2024,P018,Telefon,Elektronik,713.19,18,7520.75939059395,4947,Server,Erkek,46,Bursa,4125.78
04/12/2023,P082,Defter,Kırtasiye,23.91,9,215.19,5112,Türcan,Kadın,68,Antalya,802.27
14/12/2022,P097,Su Şişesi,Mutfak Ürünleri,1444.17,8,11553.36,8616,Vâlâ,Erkek,18,Konya,2945.36
08/01/2024,P087,Kulaklık,Elektronik,218.96,11,2408.56,3427,Haliye,Kadın,63,İzmir,2530.39
03/09/2024,P018,Telefon,Elektronik,891.27,3,2673.81,4720,Alanalp,Kadın,54,Konya,850.91
21/10/2023,P087,Kulaklık,Elektronik,980.59,3,2941.77,4223,Zeynelabidin,Kadın,26,Gaziantep,4344.28
23/07/2023,P087,Kulaklık,Elektronik,939.19,12,11270.28,6853,Cantez,Erkek,54,Konya,354.27
21/07/2024,P011,Kalem,Kırtasiye,1254.22,6,7525.32,9742,Ufukay,Erkek,51,İstanbul,3676.48
28/09/2023,P024,Bilgisayar,Elektronik,917.09,10,9170.9,8851,Vaysal,Erkek,64,İstanbul,273.5
25/02/2023,P097,Su Şişesi,Mutfak Ürünleri,343.43,11,3777.73,8638,Kızıltunç,Kadın,29,Gaziantep,1082.2
13/08/2023,P037,Fırın,Ev Aletleri,1165.27,8,9322.16,8464,Talayer,Kadın,60,Ankara,3991.22
15/06/2024,P097,Su Şişesi,Mutfak Ürünleri,63.8,12,7520.75939059395,1886,Şemsinisa,Erkek,55,İstanbul,4677.17
17/01/2023,P032,Mouse,Elektronik,128.4,6,7520.75939059395,2863,Taşkan,Erkek,55,Antalya,759.2
10/11/2022,P097,Su Şişesi,Mutfak Ürünleri,822.86,1,822.86,1863,Sayın,Erkek,67,Ankara,2788.74
09/12/2023,P063,Klima,Elektronik,1048.53,9,9436.77,7665,Gökçe,Kadın,35,Adana,4936.29
04/03/2023,P097,Su Şişesi,Mutfak Ürünleri,91.03,4,364.12,3795,Nural,Kadın,43,Konya,3213.85
18/01/2024,P063,Klima,Elektronik,145.39,6,7520.75939059395,1020,Ayşan,Erkek,23,Gaziantep,4992.05
26/03/2023,P087,Kulaklık,Elektronik,88.42,16,1414.72,3059,Özbay,Kadın,42,Adana,2019.2
12/03/2023,P011,Kalem,Kırtasiye,1084.42,15,16266.3,7980,Gülgen,Erkek,69,İzmir,216.94
27/09/2023,P018,Telefon,Elektronik,394.3,9,7520.75939059395,7346,Ummahani,Erkek,32,Antalya,2299.55
25/08/2023,P018,Telefon,Elektronik,1026.77,14,14374.78,8329,Eyyüp,Kadın,43,Ankara,966.05
